species_id,種族名,属性,種族値合計,特性,生態,Lv,move_id,技名,技属性,分類,威力,命中,PP,多段
083,ムラクモ,無,310,無のきずな,,6,mvn_004,そげき,無,特殊,30,90,30,
083,ムラクモ,無,310,無のきずな,,6,mvn_080,りゅうみゃくだ,竜,特殊,30,100,32,
083,ムラクモ,無,310,無のきずな,,6,mvn_082,りゅうそう,竜,特殊,30,100,28,
083,ムラクモ,無,310,無のきずな,,7,MV_120,りゅうがんほう,竜,特殊,35,100,39,
083,ムラクモ,無,310,無のきずな,,7,MV_148,こうだん,無,特殊,35,100,33,
083,ムラクモ,無,310,無のきずな,,7,MV_235,フレイムショット,炎,特殊,35,100,30,
083,ムラクモ,無,310,無のきずな,,7,mvs_big_neutral,すてみのかまえ,無,変化,0,100,10,
083,ムラクモ,無,310,無のきずな,,10,mvs_ep_neutral,むそうのきわみ,無,変化,0,100,10,
083B,ムラサメ,雷,315,雷のきずな,,3,air_cannon,エアーキャノン,無,特殊,15,100,42,
083B,ムラサメ,雷,315,雷のきずな,,3,mvn_001,はっこう,無,特殊,15,85,36,
083B,ムラサメ,雷,315,雷のきずな,,3,mvn_034,しでん,雷,特殊,15,85,36,
083B,ムラサメ,雷,315,雷のきずな,,3,mvn_035,らいめい,雷,特殊,15,85,34,
083B,ムラサメ,雷,315,雷のきずな,,3,mvn_056,りょくよう,草,特殊,15,100,36,
083B,ムラサメ,雷,315,雷のきずな,,3,mvn_057,つたげき,草,特殊,15,100,34,
083B,ムラサメ,雷,315,雷のきずな,,4,mvn_002,むそう,無,特殊,20,85,34,
083B,ムラサメ,雷,315,雷のきずな,,4,mvn_058,ようみゃく,草,特殊,20,100,32,
083B,ムラサメ,雷,315,雷のきずな,,4,mvs_electric_evasion_crit,らいこうのかげろう,雷,変化,0,100,15,
083B,ムラサメ,雷,315,雷のきずな,,4,power_shot,パワーショット,無,特殊,20,100,39,
083B,ムラサメ,雷,315,雷のきずな,,4,spark,スパークショット,雷,特殊,20,100,39,
083B,ムラサメ,雷,315,雷のきずな,,4,thunder_spear,サンダースピア,雷,特殊,20,100,39,
083B,ムラサメ,雷,315,雷のきずな,,4,wind_cutter,ウィンドカッター,草,特殊,20,100,39,
083B,ムラサメ,雷,315,雷のきずな,,5,MV_147,エナジーショット,無,特殊,25,100,36,
083B,ムラサメ,雷,315,雷のきずな,,5,MV_160,きゅうしょねらい,無,特殊,25,100,28,
083B,ムラサメ,雷,315,雷のきずな,,5,MV_185,らいこうだん,雷,特殊,25,100,33,
083B,ムラサメ,雷,315,雷のきずな,,5,MV_285,くさむすび,草,特殊,25,100,28,
083B,ムラサメ,雷,315,雷のきずな,,5,mvn_036,でんこう,雷,特殊,25,90,32,
083B,ムラサメ,雷,315,雷のきずな,,5,mvn_060,そうもん,草,特殊,25,100,28,
083B,ムラサメ,雷,315,雷のきずな,,6,multi_cutter,マルチカッター,草,特殊,30,100,30,
083B,ムラサメ,雷,315,雷のきずな,,6,mvn_003,くうめい,無,特殊,30,90,32,
083B,ムラサメ,雷,315,雷のきずな,,6,mvn_004,そげき,無,特殊,30,90,30,
083B,ムラサメ,雷,315,雷のきずな,,6,mvn_037,たいらい,雷,特殊,30,90,30,
083B,ムラサメ,雷,315,雷のきずな,,6,mvn_059,わかば,草,特殊,30,100,30,
083B,ムラサメ,雷,315,雷のきずな,,6,shockwave,ショックウェーブ,雷,特殊,30,100,36,
083B,ムラサメ,雷,315,雷のきずな,,7,MV_148,こうだん,無,特殊,35,100,33,
083B,ムラサメ,雷,315,雷のきずな,,7,MV_149,くうあつほう,無,特殊,35,100,30,
083B,ムラサメ,雷,315,雷のきずな,,10,mvs_ep_electric,らいめいのきわみ,雷,変化,0,100,10,
084,アロアリュー,草/闇,285,草のちから,,3,mvn_023,せいりゅう,水,特殊,15,100,36,
084,アロアリュー,草/闇,285,草のちから,,3,mvn_056,りょくよう,草,特殊,15,100,36,
084,アロアリュー,草/闇,285,草のちから,,3,mvn_057,つたげき,草,特殊,15,100,34,
084,アロアリュー,草/闇,285,草のちから,,3,mvn_067,はくひょう,氷,特殊,15,85,36,
084,アロアリュー,草/闇,285,草のちから,,3,mvn_089,こくむ,闇,特殊,15,85,36,
084,アロアリュー,草/闇,285,草のちから,,3,mvn_090,えいげき,闇,特殊,15,85,34,
084,アロアリュー,草/闇,285,草のちから,,4,ice_missile,アイスミサイル,氷,特殊,20,100,39,
084,アロアリュー,草/闇,285,草のちから,,4,mvn_024,みずかがみ,水,特殊,20,100,34,
084,アロアリュー,草/闇,285,草のちから,,4,mvn_058,ようみゃく,草,特殊,20,100,32,
084,アロアリュー,草/闇,285,草のちから,,4,mvn_068,ひょうけつ,氷,特殊,20,85,34,
084,アロアリュー,草/闇,285,草のちから,,4,mvn_092,こんこく,闇,特殊,20,90,30,
084,アロアリュー,草/闇,285,草のちから,,4,poison_shot,ポイズンシュート,闇,特殊,20,100,39,
084,アロアリュー,草/闇,285,草のちから,,4,water_jet,ウォータージェット,水,特殊,20,100,39,
084,アロアリュー,草/闇,285,草のちから,,4,wind_cutter,ウィンドカッター,草,特殊,20,100,39,
084,アロアリュー,草/闇,285,草のちから,,5,MV_127,あんりんげき,闇,特殊,25,100,30,
084,アロアリュー,草/闇,285,草のちから,,5,MV_204,ひょうしょうだん,氷,特殊,25,100,33,
084,アロアリュー,草/闇,285,草のちから,,5,aqua_gun,アクアショット,水,特殊,25,100,36,
084,アロアリュー,草/闇,285,草のちから,,5,mvn_025,しおさい,水,特殊,25,100,32,
084,アロアリュー,草/闇,285,草のちから,,5,mvn_069,そうげき,氷,特殊,25,90,32,
084,アロアリュー,草/闇,285,草のちから,,6,MV_205,しものあみ,氷,特殊,30,95,28,
084,アロアリュー,草/闇,285,草のちから,,6,MV_225,すいほうだん,水,特殊,30,100,36,
084,アロアリュー,草/闇,285,草のちから,,6,ice_cutter,アイスカッター,氷,特殊,30,100,33,
084,アロアリュー,草/闇,285,草のちから,,6,mvn_026,てきげき,水,特殊,30,100,30,
084,アロアリュー,草/闇,285,草のちから,,7,MV_215,ウォーターカッター,水,特殊,35,100,30,
084,アロアリュー,草/闇,285,草のちから,,7,MV_226,すいふんしゃ,水,特殊,35,100,30,
084,アロアリュー,草/闇,285,草のちから,,7,mvn_070,ひょうもん,氷,特殊,35,90,30,
084,アロアリュー,草/闇,285,草のちから,,7,mvn_071,れいきだん,氷,特殊,35,95,28,
084,アロアリュー,草/闇,285,草のちから,,10,mvs_ep_dark,しんえんのきわみ,闇,変化,0,100,10,
084,アロアリュー,草/闇,285,草のちから,,10,mvs_ep_grass,ばんりょくのきわみ,草,変化,0,100,10,
084B,ビリビリュー,雷/闇,290,雷のちから,,3,mvn_034,しでん,雷,特殊,15,85,36,
084B,ビリビリュー,雷/闇,290,雷のちから,,3,mvn_035,らいめい,雷,特殊,15,85,34,
084B,ビリビリュー,雷/闇,290,雷のちから,,3,mvn_056,りょくよう,草,特殊,15,100,36,
084B,ビリビリュー,雷/闇,290,雷のちから,,3,mvn_057,つたげき,草,特殊,15,100,34,
084B,ビリビリュー,雷/闇,290,雷のちから,,3,mvn_067,はくひょう,氷,特殊,15,85,36,
084B,ビリビリュー,雷/闇,290,雷のちから,,3,mvn_089,こくむ,闇,特殊,15,85,36,
084B,ビリビリュー,雷/闇,290,雷のちから,,3,mvn_090,えいげき,闇,特殊,15,85,34,
084B,ビリビリュー,雷/闇,290,雷のちから,,4,MV_122,じゅそのささやき,闇,変化,0,100,15,
084B,ビリビリュー,雷/闇,290,雷のちから,,4,ice_missile,アイスミサイル,氷,特殊,20,100,39,
084B,ビリビリュー,雷/闇,290,雷のちから,,4,mvn_058,ようみゃく,草,特殊,20,100,32,
084B,ビリビリュー,雷/闇,290,雷のちから,,4,mvn_068,ひょうけつ,氷,特殊,20,85,34,
084B,ビリビリュー,雷/闇,290,雷のちから,,4,mvn_092,こんこく,闇,特殊,20,90,30,
084B,ビリビリュー,雷/闇,290,雷のちから,,4,poison_shot,ポイズンシュート,闇,特殊,20,100,39,
084B,ビリビリュー,雷/闇,290,雷のちから,,4,spark,スパークショット,雷,特殊,20,100,39,
084B,ビリビリュー,雷/闇,290,雷のちから,,4,thunder_spear,サンダースピア,雷,特殊,20,100,39,
084B,ビリビリュー,雷/闇,290,雷のちから,,4,wind_cutter,ウィンドカッター,草,特殊,20,100,39,
084B,ビリビリュー,雷/闇,290,雷のちから,,5,MV_127,あんりんげき,闇,特殊,25,100,30,
084B,ビリビリュー,雷/闇,290,雷のちから,,5,MV_204,ひょうしょうだん,氷,特殊,25,100,33,
084B,ビリビリュー,雷/闇,290,雷のちから,,5,MV_285,くさむすび,草,特殊,25,100,28,
084B,ビリビリュー,雷/闇,290,雷のちから,,5,mvn_060,そうもん,草,特殊,25,100,28,
084B,ビリビリュー,雷/闇,290,雷のちから,,5,mvn_069,そうげき,氷,特殊,25,90,32,
084B,ビリビリュー,雷/闇,290,雷のちから,,6,MV_205,しものあみ,氷,特殊,30,95,28,
084B,ビリビリュー,雷/闇,290,雷のちから,,6,ice_cutter,アイスカッター,氷,特殊,30,100,33,
084B,ビリビリュー,雷/闇,290,雷のちから,,6,multi_cutter,マルチカッター,草,特殊,30,100,30,
084B,ビリビリュー,雷/闇,290,雷のちから,,6,mvn_059,わかば,草,特殊,30,100,30,
084B,ビリビリュー,雷/闇,290,雷のちから,,7,MV_284,リーフカッター,草,特殊,35,100,30,
084B,ビリビリュー,雷/闇,290,雷のちから,,7,mvn_070,ひょうもん,氷,特殊,35,90,30,
084B,ビリビリュー,雷/闇,290,雷のちから,,7,mvn_071,れいきだん,氷,特殊,35,95,28,
084B,ビリビリュー,雷/闇,290,雷のちから,,10,poison_fog,ポイズンフォグ,闇,変化,0,100,10,
085,ツジギリ,炎,285,いっせん,放熱器官,3,mvn_034,しでん,雷,特殊,15,85,36,
085,ツジギリ,炎,285,いっせん,放熱器官,3,mvn_035,らいめい,雷,特殊,15,85,34,
085,ツジギリ,炎,285,いっせん,放熱器官,4,mvs_fire_atk_crit,ほむらのきば,炎,変化,0,100,15,
085,ツジギリ,炎,285,いっせん,放熱器官,4,spark,スパークショット,雷,特殊,20,100,39,
085,ツジギリ,炎,285,いっせん,放熱器官,4,thunder_spear,サンダースピア,雷,特殊,20,100,39,
085,ツジギリ,炎,285,いっせん,放熱器官,5,MV_185,らいこうだん,雷,特殊,25,100,33,
085,ツジギリ,炎,285,いっせん,放熱器官,5,mvn_036,でんこう,雷,特殊,25,90,32,
085,ツジギリ,炎,285,いっせん,放熱器官,7,MVP_021,ぐれんげき,炎,物理,35,100,30,
085,ツジギリ,炎,285,いっせん,放熱器官,7,MV_233,ひのこ,炎,物理,35,95,32,
085,ツジギリ,炎,285,いっせん,放熱器官,7,mvh_electric,さんれんらいげき,雷,物理,35,90,10,3発(発ごと命中)
085,ツジギリ,炎,285,いっせん,放熱器官,8,MVP_022,しょうねつけん,炎,物理,40,100,28,
085,ツジギリ,炎,285,いっせん,放熱器官,8,MVP_023,りんかだ,炎,物理,40,100,28,
085,ツジギリ,炎,285,いっせん,放熱器官,8,MVP_061,しでんげき,雷,物理,40,100,30,
085,ツジギリ,炎,285,いっせん,放熱器官,8,MVP_062,らいめいけん,雷,物理,40,100,28,
085,ツジギリ,炎,285,いっせん,放熱器官,9,MVP_024,あぶりおう,炎,物理,45,100,26,
085,ツジギリ,炎,285,いっせん,放熱器官,9,MVP_063,でんこうだ,雷,物理,45,100,28,
085,ツジギリ,炎,285,いっせん,放熱器官,9,MV_168,スパークボルト,雷,物理,45,95,28,
085,ツジギリ,炎,285,いっせん,放熱器官,9,MV_236,えんそう,炎,物理,45,95,26,
085,ツジギリ,炎,285,いっせん,放熱器官,10,MVP_064,たいらいおう,雷,物理,50,100,26,
085,ツジギリ,炎,285,いっせん,放熱器官,10,MV_182,でんげきさし,雷,物理,50,100,30,
085,ツジギリ,炎,285,いっせん,放熱器官,10,MV_246,ほのおのきば,炎,物理,50,95,26,
085,ツジギリ,炎,285,いっせん,放熱器官,10,MV_250,ほのおつき,炎,物理,50,100,27,
085,ツジギリ,炎,285,いっせん,放熱器官,10,mvs_ep_fire,ごうかのきわみ,炎,変化,0,100,10,
085,ツジギリ,炎,285,いっせん,放熱器官,11,MV_169,でんじしん,雷,物理,55,95,26,
085,ツジギリ,炎,285,いっせん,放熱器官,11,MV_183,いなずまづき,雷,物理,55,100,27,
085,ツジギリ,炎,285,いっせん,放熱器官,11,MV_237,かえんざん,炎,物理,55,95,24,
085,ツジギリ,炎,285,いっせん,放熱器官,12,MVP_065,じんらいとつ,雷,物理,60,100,21,
085,ツジギリ,炎,285,いっせん,放熱器官,12,MV_170,ほうでん,雷,物理,60,95,24,
085,ツジギリ,炎,285,いっせん,放熱器官,13,MVP_066,らいもんけん,雷,物理,65,100,18,
085,ツジギリ,炎,285,いっせん,放熱器官,13,MV_171,らいごう,雷,物理,65,100,21,
085,ツジギリ,炎,285,いっせん,放熱器官,14,MVP_067,らいせきげき,雷,物理,70,100,15,
085,ツジギリ,炎,285,いっせん,放熱器官,14,MV_172,サンダーソー,雷,物理,70,100,18,
085,ツジギリ,炎,285,いっせん,放熱器官,15,MVP_068,せいでんだ,雷,物理,75,90,11,
085,ツジギリ,炎,285,いっせん,放熱器官,15,MVP_069,らいしんおう,雷,物理,75,90,11,
085,ツジギリ,炎,285,いっせん,放熱器官,16,MVP_070,でんせんとつ,雷,物理,80,100,6,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,3,mvn_034,しでん,雷,特殊,15,85,36,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,3,mvn_035,らいめい,雷,特殊,15,85,34,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,3,mvn_067,はくひょう,氷,特殊,15,85,36,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,4,MV_129,めいふのよびごえ,闇,変化,0,100,15,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,4,ice_missile,アイスミサイル,氷,特殊,20,100,39,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,4,mvn_068,ひょうけつ,氷,特殊,20,85,34,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,4,mvs_dark_accuracy_evasion,やみよのまなこ,闇,変化,0,100,15,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,4,spark,スパークショット,雷,特殊,20,100,39,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,5,mvh_dark,えいれんだ,闇,物理,25,95,15,2〜5発
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,7,MVP_021,ぐれんげき,炎,物理,35,100,30,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,7,MV_121,かげうがち,闇,物理,35,100,34,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,7,MV_123,くらきやいば,闇,物理,35,100,32,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,7,MV_187,ひょうれき,氷,物理,35,100,36,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,7,MV_233,ひのこ,炎,物理,35,95,32,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,7,mvh_electric,さんれんらいげき,雷,物理,35,90,10,3発(発ごと命中)
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,7,mvh_ice,さんれんひょうじん,氷,物理,35,90,10,3発(発ごと命中)
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,8,MVP_022,しょうねつけん,炎,物理,40,100,28,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,8,MVP_023,りんかだ,炎,物理,40,100,28,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,8,MVP_061,しでんげき,雷,物理,40,100,30,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,8,MVP_062,らいめいけん,雷,物理,40,100,28,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,8,MVP_121,はくひょうげき,氷,物理,40,100,30,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,8,MV_124,かげぬい,闇,物理,40,100,32,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,8,MV_125,やみのくさび,闇,物理,40,100,32,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,8,MV_188,こおりのやいば,氷,物理,40,100,33,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,9,MVP_063,でんこうだ,雷,物理,45,100,28,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,9,MVP_122,ひょうけつけん,氷,物理,45,100,28,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,9,MVP_123,そうげきだ,氷,物理,45,100,28,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,9,MV_168,スパークボルト,雷,物理,45,95,28,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,10,MVP_064,たいらいおう,雷,物理,50,100,26,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,10,MVP_124,ひょうもんおう,氷,物理,50,100,26,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,10,MV_182,でんげきさし,雷,物理,50,100,30,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,10,MV_189,フロストショット,氷,物理,50,100,30,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,11,MV_169,でんじしん,雷,物理,55,95,26,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,11,MV_183,いなずまづき,雷,物理,55,100,27,
085B,ヤミウチ,炎/闇,290,いっせん,放熱器官,11,MV_190,アイスニードル,氷,物理,55,100,27,
086,コチワニ,氷/水,240,ゆきすべり,,3,mvn_023,せいりゅう,水,特殊,15,100,36,
086,コチワニ,氷/水,240,ゆきすべり,,3,mvn_045,どかい,地,特殊,15,100,36,
086,コチワニ,氷/水,240,ゆきすべり,,3,mvn_046,がんばん,地,特殊,15,100,34,
086,コチワニ,氷/水,240,ゆきすべり,,3,mvn_067,はくひょう,氷,特殊,15,85,36,
086,コチワニ,氷/水,240,ゆきすべり,,4,MV_280,すなしばり,地,特殊,20,100,28,
086,コチワニ,氷/水,240,ゆきすべり,,4,ice_missile,アイスミサイル,氷,特殊,20,100,39,
086,コチワニ,氷/水,240,ゆきすべり,,4,mud_shot,マッドシュート,地,特殊,20,100,36,
086,コチワニ,氷/水,240,ゆきすべり,,4,mvn_024,みずかがみ,水,特殊,20,100,34,
086,コチワニ,氷/水,240,ゆきすべり,,4,mvn_068,ひょうけつ,氷,特殊,20,85,34,
086,コチワニ,氷/水,240,ゆきすべり,,4,water_jet,ウォータージェット,水,特殊,20,100,39,
086,コチワニ,氷/水,240,ゆきすべり,,5,MV_204,ひょうしょうだん,氷,特殊,25,100,33,
086,コチワニ,氷/水,240,ゆきすべり,,5,MV_277,さだん,地,特殊,25,100,30,
086,コチワニ,氷/水,240,ゆきすべり,,5,aqua_gun,アクアショット,水,特殊,25,100,36,
086,コチワニ,氷/水,240,ゆきすべり,,5,mvh_ground,がんせきらんだ,地,物理,25,95,15,2〜5発
086,コチワニ,氷/水,240,ゆきすべり,,5,mvn_025,しおさい,水,特殊,25,100,32,
086,コチワニ,氷/水,240,ゆきすべり,,5,mvn_047,ちみゃく,地,特殊,25,100,32,
086,コチワニ,氷/水,240,ゆきすべり,,6,mvn_048,さいど,地,特殊,30,100,30,
086,コチワニ,氷/水,240,ゆきすべり,,6,stone_blast,ストーンブラスト,地,特殊,30,100,33,
086,コチワニ,氷/水,240,ゆきすべり,,7,MV_256,いしつぶて,地,物理,35,100,36,
086,コチワニ,氷/水,240,ゆきすべり,,7,MV_261,つちけむり,地,特殊,35,100,28,
086,コチワニ,氷/水,240,ゆきすべり,,7,MV_267,いわなげ,地,特殊,35,100,30,
086,コチワニ,氷/水,240,ゆきすべり,,8,MV_269,じめんつきあげ,地,特殊,40,100,27,
086,コチワニ,氷/水,240,ゆきすべり,,8,mvn_049,ちい,地,特殊,40,100,28,
086,コチワニ,氷/水,240,ゆきすべり,,9,mvn_050,がんぺん,地,特殊,45,100,26,
086,コチワニ,氷/水,240,ゆきすべり,,9,stone_cannon,ストーンキャノン,地,特殊,45,100,27,
086,コチワニ,氷/水,240,ゆきすべり,,10,mvn_051,つちかべ,地,特殊,50,100,24,
086,コチワニ,氷/水,240,ゆきすべり,,10,mvn_052,じがため,地,特殊,50,100,24,
086,コチワニ,氷/水,240,ゆきすべり,,10,mvs_ep_ice,ひょうけつのきわみ,氷,変化,0,100,10,
086,コチワニ,氷/水,240,ゆきすべり,,10,mvs_ep_water,しんすいのきわみ,水,変化,0,100,10,
086,コチワニ,氷/水,240,ゆきすべり,,11,mvn_053,れきだ,地,特殊,55,100,24,
086,コチワニ,氷/水,240,ゆきすべり,,11,mvn_055,けんど,地,特殊,55,100,18,
086,コチワニ,氷/水,240,ゆきすべり,,12,MV_271,どりゅうげき,地,特殊,60,100,21,
086,コチワニ,氷/水,240,ゆきすべり,,12,mvn_054,じもん,地,特殊,60,100,21,
086,コチワニ,氷/水,240,ゆきすべり,,13,MV_268,すなあらしげき,地,特殊,65,100,24,
087,グランモス,草/地,325,サンドバッグ,,1,MV_300,はがくれ,草,変化,0,100,15,
087,グランモス,草/地,325,サンドバッグ,,3,air_cannon,エアーキャノン,無,特殊,15,100,42,
087,グランモス,草/地,325,サンドバッグ,,3,fire_shot,ファイアーショット,炎,特殊,15,100,39,
087,グランモス,草/地,325,サンドバッグ,,3,mvn_001,はっこう,無,特殊,15,85,36,
087,グランモス,草/地,325,サンドバッグ,,3,mvn_012,ぐれん,炎,特殊,15,85,36,
087,グランモス,草/地,325,サンドバッグ,,3,mvn_023,せいりゅう,水,特殊,15,100,36,
087,グランモス,草/地,325,サンドバッグ,,3,mvn_045,どかい,地,特殊,15,100,36,
087,グランモス,草/地,325,サンドバッグ,,3,mvn_046,がんばん,地,特殊,15,100,34,
087,グランモス,草/地,325,サンドバッグ,,3,mvn_056,りょくよう,草,特殊,15,100,36,
087,グランモス,草/地,325,サンドバッグ,,3,mvn_057,つたげき,草,特殊,15,100,34,
087,グランモス,草/地,325,サンドバッグ,,4,MV_247,かきゅう,炎,特殊,20,100,30,
087,グランモス,草/地,325,サンドバッグ,,4,MV_280,すなしばり,地,特殊,20,100,28,
087,グランモス,草/地,325,サンドバッグ,,4,mud_shot,マッドシュート,地,特殊,20,100,36,
087,グランモス,草/地,325,サンドバッグ,,4,mvn_002,むそう,無,特殊,20,85,34,
087,グランモス,草/地,325,サンドバッグ,,4,mvn_013,しょうねつ,炎,特殊,20,85,34,
087,グランモス,草/地,325,サンドバッグ,,4,mvn_024,みずかがみ,水,特殊,20,100,34,
087,グランモス,草/地,325,サンドバッグ,,4,mvn_058,ようみゃく,草,特殊,20,100,32,
087,グランモス,草/地,325,サンドバッグ,,4,power_shot,パワーショット,無,特殊,20,100,39,
087,グランモス,草/地,325,サンドバッグ,,4,water_jet,ウォータージェット,水,特殊,20,100,39,
087,グランモス,草/地,325,サンドバッグ,,4,wind_cutter,ウィンドカッター,草,特殊,20,100,39,
087,グランモス,草/地,325,サンドバッグ,,5,MV_147,エナジーショット,無,特殊,25,100,36,
087,グランモス,草/地,325,サンドバッグ,,5,MV_160,きゅうしょねらい,無,特殊,25,100,28,
087,グランモス,草/地,325,サンドバッグ,,5,MV_277,さだん,地,特殊,25,100,30,
087,グランモス,草/地,325,サンドバッグ,,5,aqua_gun,アクアショット,水,特殊,25,100,36,
087,グランモス,草/地,325,サンドバッグ,,5,mvn_014,りんか,炎,特殊,25,90,32,
087,グランモス,草/地,325,サンドバッグ,,5,mvn_025,しおさい,水,特殊,25,100,32,
087,グランモス,草/地,325,サンドバッグ,,5,split_fire,スプリットファイアー,炎,特殊,25,100,36,
087,グランモス,草/地,325,サンドバッグ,,10,mvs_ep_grass,ばんりょくのきわみ,草,変化,0,100,10,
087B,ブリザモス,氷/地,325,たまゆき,,3,air_cannon,エアーキャノン,無,特殊,15,100,42,
087B,ブリザモス,氷/地,325,たまゆき,,3,fire_shot,ファイアーショット,炎,特殊,15,100,39,
087B,ブリザモス,氷/地,325,たまゆき,,3,mvn_001,はっこう,無,特殊,15,85,36,
087B,ブリザモス,氷/地,325,たまゆき,,3,mvn_012,ぐれん,炎,特殊,15,85,36,
087B,ブリザモス,氷/地,325,たまゆき,,3,mvn_023,せいりゅう,水,特殊,15,100,36,
087B,ブリザモス,氷/地,325,たまゆき,,3,mvn_045,どかい,地,特殊,15,100,36,
087B,ブリザモス,氷/地,325,たまゆき,,3,mvn_046,がんばん,地,特殊,15,100,34,
087B,ブリザモス,氷/地,325,たまゆき,,3,mvn_067,はくひょう,氷,特殊,15,85,36,
087B,ブリザモス,氷/地,325,たまゆき,,4,MV_247,かきゅう,炎,特殊,20,100,30,
087B,ブリザモス,氷/地,325,たまゆき,,4,MV_280,すなしばり,地,特殊,20,100,28,
087B,ブリザモス,氷/地,325,たまゆき,,4,ice_missile,アイスミサイル,氷,特殊,20,100,39,
087B,ブリザモス,氷/地,325,たまゆき,,4,mud_shot,マッドシュート,地,特殊,20,100,36,
087B,ブリザモス,氷/地,325,たまゆき,,4,mvn_002,むそう,無,特殊,20,85,34,
087B,ブリザモス,氷/地,325,たまゆき,,4,mvn_013,しょうねつ,炎,特殊,20,85,34,
087B,ブリザモス,氷/地,325,たまゆき,,4,mvn_024,みずかがみ,水,特殊,20,100,34,
087B,ブリザモス,氷/地,325,たまゆき,,4,mvn_068,ひょうけつ,氷,特殊,20,85,34,
087B,ブリザモス,氷/地,325,たまゆき,,4,power_shot,パワーショット,無,特殊,20,100,39,
087B,ブリザモス,氷/地,325,たまゆき,,4,water_jet,ウォータージェット,水,特殊,20,100,39,
087B,ブリザモス,氷/地,325,たまゆき,,5,MV_147,エナジーショット,無,特殊,25,100,36,
087B,ブリザモス,氷/地,325,たまゆき,,5,MV_160,きゅうしょねらい,無,特殊,25,100,28,
087B,ブリザモス,氷/地,325,たまゆき,,5,MV_204,ひょうしょうだん,氷,特殊,25,100,33,
087B,ブリザモス,氷/地,325,たまゆき,,5,MV_277,さだん,地,特殊,25,100,30,
087B,ブリザモス,氷/地,325,たまゆき,,5,aqua_gun,アクアショット,水,特殊,25,100,36,
087B,ブリザモス,氷/地,325,たまゆき,,5,mvn_014,りんか,炎,特殊,25,90,32,
087B,ブリザモス,氷/地,325,たまゆき,,5,mvn_025,しおさい,水,特殊,25,100,32,
087B,ブリザモス,氷/地,325,たまゆき,,5,split_fire,スプリットファイアー,炎,特殊,25,100,36,
087B,ブリザモス,氷/地,325,たまゆき,,7,mvw_sandstorm,すなまきあげ,地,変化,0,100,16,
087B,ブリザモス,氷/地,325,たまゆき,,7,mvw_snow,こなゆきまい,氷,変化,0,100,16,
088,ガブルミ,水,240,水のおしえ,,1,MV_232,せいりゅうのかた,水,変化,0,100,15,
088,ガブルミ,水,240,水のおしえ,,3,mvn_023,せいりゅう,水,特殊,15,100,36,
088,ガブルミ,水,240,水のおしえ,,3,mvn_045,どかい,地,特殊,15,100,36,
088,ガブルミ,水,240,水のおしえ,,3,mvn_046,がんばん,地,特殊,15,100,34,
088,ガブルミ,水,240,水のおしえ,,4,MV_280,すなしばり,地,特殊,20,100,28,
088,ガブルミ,水,240,水のおしえ,,4,mud_shot,マッドシュート,地,特殊,20,100,36,
088,ガブルミ,水,240,水のおしえ,,4,mvn_024,みずかがみ,水,特殊,20,100,34,
088,ガブルミ,水,240,水のおしえ,,4,water_jet,ウォータージェット,水,特殊,20,100,39,
088,ガブルミ,水,240,水のおしえ,,5,MV_277,さだん,地,特殊,25,100,30,
088,ガブルミ,水,240,水のおしえ,,5,aqua_gun,アクアショット,水,特殊,25,100,36,
088,ガブルミ,水,240,水のおしえ,,5,mvh_ground,がんせきらんだ,地,物理,25,95,15,2〜5発
